{'x': 3.51, 'y': 3.07, 'z': 0.46}
{'x': 3.52, 'y': 3.04, 'z': 0.4}
{'x': 3.5, 'y': 3.02, 'z': 0.37}
{'x': 3.46, 'y': 3.03, 'z': 0.46}
{'x': 3.49, 'y': 2.97, 'z': 0.41}
{'x': 3.4, 'y': 2.99, 'z': 0.83}
{'x': 3.36, 'y': 3.01, 'z': 0.77}
{'x': 3.36, 'y': 3.04, 'z': 0.61}
{'x': 3.4, 'y': 3.04, 'z': 0.28}
{'x': 3.4, 'y': 3.01, 'z': 0.03}
{'x': 3.38, 'y': 2.98, 'z': 0.07}
{'x': 3.32, 'y': 2.94, 'z': 0.41}
{'x': 3.31, 'y': 2.99, 'z': 0.25}
{'x': 3.27, 'y': 3.02, 'z': 0.37}
{'x': 3.26, 'y': 3.03, 'z': 0.28}
{'x': 3.26, 'y': 2.96, 'z': 0.36}
{'x': 3.17, 'y': 2.86, 'z': 0.88}
{'x': 3.16, 'y': 2.9, 'z': 0.89}
{'x': 3.14, 'y': 2.92, 'z': 0.95}
{'x': 3.13, 'y': 2.94, 'z': 0.97}
{'x': 3.11, 'y': 2.94, 'z': 0.97}
{'x': 3.08, 'y': 2.94, 'z': 0.92}
{'x': 3.05, 'y': 2.92, 'z': 0.93}
{'x': 3.05, 'y': 2.95, 'z': 0.84}
{'x': 3.01, 'y': 2.91, 'z': 0.87}
{'x': 2.96, 'y': 2.9, 'z': 0.86}
{'x': 2.88, 'y': 2.8, 'z': 1.03}
{'x': 2.91, 'y': 2.82, 'z': 0.78}
{'x': 2.85, 'y': 2.8, 'z': 1.16}
{'x': 2.81, 'y': 2.74, 'z': 1.32}
{'x': 2.84, 'y': 2.74, 'z': 1.24}
{'x': 2.84, 'y': 2.69, 'z': 1.25}
{'x': 2.8, 'y': 2.78, 'z': 1.29}
{'x': 2.78, 'y': 2.8, 'z': 1.31}
{'x': 2.8, 'y': 2.73, 'z': 1.17}
{'x': 2.8, 'y': 2.71, 'z': 1.12}
